date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type,hour,day,month,day_of_week,is_weekend,hour_sin,hour_cos,month_sin,month_cos,Usage_kWh_lag_1,Usage_kWh_lag_2,Usage_kWh_lag_4,Usage_kWh_lag_96,Usage_kWh_diff_1,Usage_kWh_rolling_mean_4,Usage_kWh_rolling_std_4,Usage_kWh_rolling_min_4,Usage_kWh_rolling_max_4,Usage_kWh_rolling_mean_96,Usage_kWh_rolling_std_96,Usage_kWh_rolling_min_96,Usage_kWh_rolling_max_96,Usage_kWh_ewma_4
2018-06-26 20:15:00,43.81,9.11,0.29,0.02,97.91,100.0,72900,Weekday,Tuesday,Medium_Load,20,26,6,1,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,34.27,35.32,34.67,54.11,9.54,34.714999999999975,0.4394314508934598,34.27,35.32,25.5653125,25.76790259434805,2.59,108.04,35.00378226336489
2018-06-26 20:30:00,46.19,10.04,0.25,0.02,97.72,100.0,73800,Weekday,Tuesday,Medium_Load,20,26,6,1,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,43.81,34.27,34.6,35.17,2.3799999999999955,36.99999999999998,4.561118283933691,34.27,43.81,25.458020833333332,25.669051757844436,2.59,108.04,38.526269358018936
2018-06-26 20:45:00,40.64,9.18,0.29,0.02,97.54,100.0,74700,Weekday,Tuesday,Medium_Load,20,26,6,1,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,46.19,43.81,35.32,33.91,-5.549999999999997,39.89749999999998,5.986804239327862,34.27,46.19,25.5728125,25.737490193883126,2.59,108.04,41.59176161481136
2018-06-26 21:00:00,11.88,0.04,19.12,0.01,100.0,52.78,75600,Weekday,Tuesday,Medium_Load,21,26,6,1,0,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387,40.64,46.19,34.27,13.82,-28.759999999999998,41.22749999999998,5.165516269780525,34.27,46.19,25.642916666666665,25.769583821840122,2.59,108.04,41.211056968886815
2018-06-26 21:15:00,7.31,0.0,22.36,0.0,100.0,31.07,76500,Weekday,Tuesday,Medium_Load,21,26,6,1,0,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387,11.88,40.64,43.81,4.07,-4.570000000000001,35.629999999999974,15.995714009280766,11.88,46.19,25.622708333333335,25.779711544633862,2.59,108.04,29.47863418133209
2018-06-26 21:30:00,3.82,0.0,22.86,0.0,100.0,16.48,77400,Weekday,Tuesday,Medium_Load,21,26,6,1,0,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387,7.31,11.88,46.19,3.85,-3.4899999999999998,26.504999999999974,19.74534628716435,7.31,46.19,25.656458333333333,25.753305724616816,2.59,108.04,20.611180508799254
2018-06-26 21:45:00,3.82,0.0,21.96,0.0,100.0,17.14,78300,Weekday,Tuesday,Medium_Load,21,26,6,1,0,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387,3.82,7.31,40.64,3.56,0.0,15.912499999999975,16.81211740580889,3.82,40.64,25.656145833333337,25.753573298099454,2.59,108.04,13.894708305279552
2018-06-26 22:00:00,3.78,0.0,21.96,0.0,100.0,16.96,79200,Weekday,Tuesday,Medium_Load,22,26,6,1,0,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,3.82,3.82,11.88,3.53,-0.040000000000000036,6.707499999999975,3.8206925637511007,3.82,11.88,25.658854166666668,25.751238697637177,2.59,108.04,9.86482498316773
2018-06-26 22:15:00,3.78,1.04,11.99,0.0,96.42,30.07,80100,Weekday,Tuesday,Medium_Load,22,26,6,1,0,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,3.78,3.82,7.31,3.53,0.0,4.682499999999975,1.7517681543809094,3.78,7.31,25.661458333333332,25.748989841367454,2.59,108.04,7.430894989900638
2018-06-26 22:30:00,3.53,4.72,0.0,0.0,59.89,100.0,81000,Weekday,Tuesday,Medium_Load,22,26,6,1,0,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,3.78,3.78,3.82,3.24,-0.25,3.799999999999975,0.023094011557688327,3.78,3.82,25.6640625,25.746740522498413,2.59,108.04,5.970536993940383
2018-06-26 22:45:00,3.46,4.68,0.0,0.0,59.45,100.0,81900,Weekday,Tuesday,Medium_Load,22,26,6,1,0,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,3.53,3.78,3.82,3.35,-0.06999999999999984,3.727499999999975,0.13301002482206,3.53,3.82,25.667083333333334,25.744098717412832,2.59,108.04,4.99432219636423
2018-06-26 23:00:00,3.53,4.79,0.0,0.0,59.33,100.0,82800,Weekday,Tuesday,Medium_Load,23,26,6,1,0,-0.25881904510252157,0.9659258262890681,0.49999999999999994,-0.8660254037844387,3.46,3.53,3.78,4.28,0.06999999999999984,3.637499999999975,0.16700798395038255,3.46,3.78,25.668229166666666,25.743097388366014,2.59,108.04,4.380593317818538
2018-06-26 23:15:00,3.49,4.5,0.0,0.0,61.28,100.0,83700,Weekday,Tuesday,Light_Load,23,26,6,1,0,-0.25881904510252157,0.9659258262890681,0.49999999999999994,-0.8660254037844387,3.53,3.46,3.78,3.42,-0.03999999999999959,3.5749999999999753,0.14059397818959238,3.46,3.78,25.660416666666663,25.749769540783777,2.59,108.04,4.040355990691122
2018-06-26 23:30:00,3.96,5.36,0.0,0.0,59.42,100.0,84600,Weekday,Tuesday,Light_Load,23,26,6,1,0,-0.25881904510252157,0.9659258262890681,0.49999999999999994,-0.8660254037844387,3.49,3.53,3.53,3.13,0.46999999999999975,3.5024999999999746,0.03403429696419932,3.46,3.53,25.661145833333332,25.749134103776488,2.59,108.04,3.820213594414673
2018-06-26 23:45:00,4.39,5.04,0.0,0.0,65.68,100.0,85500,Weekday,Tuesday,Light_Load,23,26,6,1,0,-0.25881904510252157,0.9659258262890681,0.49999999999999994,-0.8660254037844387,3.96,3.49,3.46,2.7,0.4299999999999997,3.609999999999975,0.23508863584438347,3.46,3.96,25.66979166666667,25.74162739627662,2.59,108.04,3.8761281566488037
2018-06-27 00:00:00,2.95,4.57,0.0,0.0,54.23,100.0,0,Weekday,Wednesday,Light_Load,0,27,6,2,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,4.39,3.96,3.53,3.71,-1.4399999999999995,3.8424999999999754,0.4224827413080407,3.49,4.39,25.68739583333333,25.726326808186858,2.59,108.04,4.0816768939892825
2018-06-27 00:15:00,2.74,3.49,0.0,0.0,61.75,100.0,900,Weekday,Wednesday,Light_Load,0,27,6,2,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,2.95,4.39,3.49,2.59,-0.20999999999999996,3.697499999999975,0.6192132104828676,2.95,4.39,25.679479166666667,25.733277017154922,2.59,108.04,3.6290061363935697
2018-06-27 00:30:00,2.81,3.71,0.0,0.0,60.38,100.0,1800,Weekday,Wednesday,Light_Load,0,27,6,2,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,2.74,2.95,3.96,2.59,0.06999999999999984,3.5099999999999754,0.7923383116046535,2.74,4.39,25.68104166666667,25.731864803622315,2.59,108.04,3.273403681836142
2018-06-27 00:45:00,2.77,4.03,0.0,0.0,56.64,100.0,2700,Weekday,Wednesday,Light_Load,0,27,6,2,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,2.81,2.74,4.39,2.63,-0.040000000000000036,3.2224999999999753,0.78321453002133,2.74,4.39,25.683333333333334,25.729796393599923,2.59,108.04,3.088042209101685
2018-06-27 01:00:00,2.77,4.03,0.0,0.0,56.64,100.0,3600,Weekday,Wednesday,Light_Load,1,27,6,2,0,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387,2.77,2.81,2.95,2.59,0.0,2.817499999999975,0.09287087830187224,2.74,2.95,25.684791666666666,25.72847993870037,2.59,108.04,2.960825325461011
2018-06-27 01:15:00,2.84,3.96,0.0,0.0,58.28,100.0,4500,Weekday,Wednesday,Light_Load,1,27,6,2,0,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387,2.77,2.77,2.74,2.66,0.06999999999999984,2.772499999999975,0.028722813869192457,2.74,2.81,25.686666666666667,25.72678565913053,2.59,108.04,2.8844951952766067
2018-06-27 01:30:00,2.81,4.0,0.0,0.0,57.48,100.0,5400,Weekday,Wednesday,Light_Load,1,27,6,2,0,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387,2.84,2.77,2.81,2.63,-0.029999999999999805,2.797499999999975,0.03403429696491267,2.77,2.84,25.688541666666666,25.72509628560165,2.59,108.04,2.866697117165964
2018-06-27 01:45:00,2.77,3.96,0.0,0.0,57.32,100.0,6300,Weekday,Wednesday,Light_Load,1,27,6,2,0,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387,2.81,2.84,2.77,2.59,-0.040000000000000036,2.797499999999975,0.03403429696491267,2.77,2.84,25.690416666666668,25.72340445327239,2.59,108.04,2.8440182702995784
2018-06-27 02:00:00,2.74,3.85,0.0,0.0,57.98,100.0,7200,Weekday,Wednesday,Light_Load,2,27,6,2,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,2.77,2.81,2.77,2.66,-0.029999999999999805,2.797499999999975,0.03403429696491267,2.77,2.84,25.692291666666666,25.721709425028134,2.59,108.04,2.814410962179747
2018-06-27 02:15:00,2.81,4.21,0.0,0.0,55.52,100.0,8100,Weekday,Wednesday,Light_Load,2,27,6,2,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,2.74,2.77,2.84,2.66,0.06999999999999984,2.789999999999975,0.04396968694335189,2.74,2.84,25.693125000000006,25.720956653751774,2.59,108.04,2.784646577307848
2018-06-27 02:30:00,2.84,4.03,0.0,0.0,57.6,100.0,9000,Weekday,Wednesday,Light_Load,2,27,6,2,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,2.81,2.74,2.81,2.66,0.029999999999999805,2.7824999999999753,0.034034296964927824,2.74,2.81,25.6946875,25.71954722336626,2.59,108.04,2.7947879463847087
2018-06-27 02:45:00,2.84,3.92,0.0,0.0,58.67,100.0,9900,Weekday,Wednesday,Light_Load,2,27,6,2,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,2.84,2.81,2.77,2.66,0.0,2.789999999999975,0.04396968694335204,2.74,2.84,25.6965625,25.717856783426996,2.59,108.04,2.812872767830825
2018-06-27 03:00:00,2.74,3.96,0.0,0.0,56.9,100.0,10800,Weekday,Wednesday,Light_Load,3,27,6,2,0,0.7071067811865476,0.7071067811865476,0.49999999999999994,-0.8660254037844387,2.84,2.84,2.74,2.63,-0.09999999999999964,2.8074999999999752,0.04716990604783796,2.74,2.84,25.6984375,25.716166094219673,2.59,108.04,2.8237236606984952
2018-06-27 03:15:00,2.81,4.0,0.0,0.0,57.48,100.0,11700,Weekday,Wednesday,Light_Load,3,27,6,2,0,0.7071067811865476,0.7071067811865476,0.49999999999999994,-0.8660254037844387,2.74,2.84,2.81,2.63,0.06999999999999984,2.8074999999999752,0.04716990604783796,2.74,2.84,25.699583333333337,25.715129845723574,2.59,108.04,2.790234196419097
2018-06-27 03:30:00,2.81,4.03,0.0,0.0,57.2,100.0,12600,Weekday,Wednesday,Light_Load,3,27,6,2,0,0.7071067811865476,0.7071067811865476,0.49999999999999994,-0.8660254037844387,2.81,2.74,2.84,2.74,0.0,2.8074999999999752,0.04716990604783796,2.74,2.84,25.701458333333335,25.71343654402258,2.59,108.04,2.7981405178514582
2018-06-27 03:45:00,2.77,4.07,0.0,0.0,56.26,100.0,13500,Weekday,Wednesday,Light_Load,3,27,6,2,0,0.7071067811865476,0.7071067811865476,0.49999999999999994,-0.8660254037844387,2.81,2.81,2.84,3.2,-0.040000000000000036,2.799999999999975,0.04242640730208454,2.74,2.84,25.702187500000004,25.71277954649295,2.59,108.04,2.802884310710875
2018-06-27 04:00:00,3.2,3.89,0.0,0.0,63.53,100.0,14400,Weekday,Wednesday,Light_Load,4,27,6,2,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,2.77,2.81,2.74,2.95,0.43000000000000016,2.7824999999999753,0.03403429696492795,2.74,2.81,25.697708333333335,25.716777832017964,2.59,108.04,2.7897305864265247
2018-06-27 04:15:00,3.28,3.89,0.0,0.0,64.46,100.0,15300,Weekday,Wednesday,Light_Load,4,27,6,2,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,3.2,2.77,2.81,2.66,0.07999999999999963,2.897499999999975,0.2025462910955315,2.77,3.2,25.7003125,25.714462629468567,2.59,108.04,2.9538383518559153
2018-06-27 04:30:00,2.84,4.32,0.0,0.0,54.93,100.0,16200,Weekday,Wednesday,Light_Load,4,27,6,2,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,3.28,3.2,2.81,2.66,-0.43999999999999995,3.014999999999975,0.2623610744182167,2.77,3.28,25.706770833333334,25.708692222251912,2.59,108.04,3.0843030111135494
2018-06-27 04:45:00,2.88,4.43,0.0,0.0,54.51,100.0,17100,Weekday,Wednesday,Light_Load,4,27,6,2,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,2.84,3.28,2.77,2.7,0.040000000000000036,3.022499999999975,0.25486924759546914,2.77,3.28,25.708645833333332,25.707000177906735,2.59,108.04,2.98658180666813
2018-06-27 05:00:00,2.81,4.54,0.0,0.0,52.63,100.0,18000,Weekday,Wednesday,Light_Load,5,27,6,2,0,0.9659258262890683,0.25881904510252074,0.49999999999999994,-0.8660254037844387,2.88,2.84,3.2,3.28,-0.06999999999999984,3.049999999999975,0.22241103098365433,2.84,3.28,25.710520833333334,25.705310832374742,2.59,108.04,2.9439490840008777
2018-06-27 05:15:00,2.81,4.61,0.0,0.0,52.05,100.0,18900,Weekday,Wednesday,Light_Load,5,27,6,2,0,0.9659258262890683,0.25881904510252074,0.49999999999999994,-0.8660254037844387,2.81,2.88,3.28,2.88,0.0,2.9524999999999753,0.22020823486695162,2.81,3.28,25.705624999999998,25.709672306965448,2.59,108.04,2.8903694504005264
2018-06-27 05:30:00,2.84,4.72,0.0,0.0,51.56,100.0,19800,Weekday,Wednesday,Light_Load,5,27,6,2,0,0.9659258262890683,0.25881904510252074,0.49999999999999994,-0.8660254037844387,2.81,2.81,2.84,2.74,0.029999999999999805,2.834999999999975,0.0331662484547126,2.81,2.88,25.704895833333328,25.710327476256904,2.59,108.04,2.858221670240316
2018-06-27 05:45:00,2.84,4.5,0.0,0.0,53.37,100.0,20700,Weekday,Wednesday,Light_Load,5,27,6,2,0,0.9659258262890683,0.25881904510252074,0.49999999999999994,-0.8660254037844387,2.84,2.81,2.88,2.63,0.0,2.834999999999975,0.0331662484547126,2.81,2.88,25.7059375,25.709389256727096,2.59,108.04,2.850933002144189
2018-06-27 06:00:00,2.81,4.46,0.0,0.0,53.31,100.0,21600,Weekday,Wednesday,Light_Load,6,27,6,2,0,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387,2.84,2.84,2.81,2.63,-0.029999999999999805,2.8249999999999753,0.017320509131096274,2.81,2.84,25.708125,25.707414016090844,2.59,108.04,2.8465598012865136
2018-06-27 06:15:00,3.28,4.72,0.0,0.0,57.07,100.0,22500,Weekday,Wednesday,Light_Load,6,27,6,2,0,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387,2.81,2.84,2.81,2.59,0.46999999999999975,2.824999999999975,0.017320509131096274,2.81,2.84,25.709999999999997,25.705719576532683,2.59,108.04,2.8319358807719084
2018-06-27 06:30:00,3.17,4.36,0.0,0.0,58.81,100.0,23400,Weekday,Wednesday,Light_Load,6,27,6,2,0,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387,3.28,2.81,2.84,2.59,-0.10999999999999988,2.942499999999975,0.22544400643297782,2.81,3.28,25.717187499999998,25.699282672893478,2.59,108.04,3.0111615284631448
2018-06-27 06:45:00,2.77,4.1,0.0,0.0,55.98,100.0,24300,Weekday,Wednesday,Light_Load,6,27,6,2,0,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387,3.17,3.28,2.84,2.63,-0.3999999999999999,3.0249999999999746,0.23558437986536174,2.81,3.28,25.723229166666666,25.693856054247107,2.59,108.04,3.074696917077887
2018-06-27 07:00:00,2.74,4.03,0.0,0.0,56.23,100.0,25200,Weekday,Wednesday,Light_Load,7,27,6,2,0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,2.77,3.17,2.81,2.63,-0.029999999999999805,3.007499999999975,0.2556527593629326,2.77,3.28,25.724687499999998,25.69253546944426,2.59,108.04,2.952818150246732
2018-06-27 07:15:00,2.88,3.78,0.0,0.0,60.6,100.0,26100,Weekday,Wednesday,Light_Load,7,27,6,2,0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,2.74,2.77,3.28,2.59,0.13999999999999968,2.9899999999999753,0.2753179980251006,2.74,3.28,25.725833333333338,25.691497084757586,2.59,108.04,2.8676908901480394
2018-06-27 07:30:00,2.99,3.82,0.0,0.0,61.64,100.0,27000,Weekday,Wednesday,Light_Load,7,27,6,2,0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,2.88,2.74,3.17,2.84,0.11000000000000032,2.889999999999975,0.19612920920460217,2.74,3.17,25.728854166666668,25.688765017939204,2.74,108.04,2.8726145340888234
2018-06-27 07:45:00,3.1,3.49,0.0,0.0,66.41,100.0,27900,Weekday,Wednesday,Light_Load,7,27,6,2,0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,2.99,2.88,2.77,3.53,0.10999999999999988,2.8449999999999753,0.11387127251078552,2.74,2.99,25.730416666666667,25.68736268926399,2.74,108.04,2.9195687204532943
2018-06-27 08:00:00,3.85,4.07,0.0,0.0,68.72,100.0,28800,Weekday,Wednesday,Light_Load,8,27,6,2,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,3.1,2.99,2.74,3.56,0.75,2.9274999999999753,0.15392097551412595,2.74,3.1,25.7259375,25.691311764182863,2.74,108.04,2.991741232271977
2018-06-27 08:15:00,38.45,38.12,0.0,0.02,71.01,100.0,29700,Weekday,Wednesday,Light_Load,8,27,6,2,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,3.85,3.1,2.88,30.56,34.6,3.204999999999975,0.43927971351201966,2.88,3.85,25.728958333333328,25.688694932295192,2.74,108.04,3.335044739363186
2018-06-27 08:30:00,67.32,61.7,0.0,0.03,73.72,100.0,30600,Weekday,Wednesday,Light_Load,8,27,6,2,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,38.45,3.85,2.99,36.22,28.86999999999999,12.097499999999975,17.572488677855773,2.99,38.45,25.81114583333333,25.716919880633007,2.74,108.04,17.381026843617914
2018-06-27 08:45:00,51.41,48.96,0.0,0.02,72.42,100.0,31500,Weekday,Wednesday,Light_Load,8,27,6,2,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,67.32,38.45,3.1,39.56,-15.909999999999997,28.17999999999997,30.867284731033624,3.1,67.32,26.135104166666668,26.04323583237271,2.74,108.04,37.35661610617075
2018-06-27 09:00:00,56.74,32.22,0.0,0.03,86.96,100.0,32400,Weekday,Wednesday,Light_Load,9,27,6,2,0,0.7071067811865476,-0.7071067811865475,0.49999999999999994,-0.8660254037844387,51.41,67.32,3.85,39.28,5.330000000000005,40.25749999999997,26.990926098722525,3.85,67.32,26.25854166666667,26.135455328332547,2.74,108.04,42.97796966370245
2018-06-27 09:15:00,41.04,10.73,0.0,0.02,96.75,100.0,33300,Weekday,Wednesday,Medium_Load,9,27,6,2,0,0.7071067811865476,-0.7071067811865475,0.49999999999999994,-0.8660254037844387,56.74,51.41,38.45,53.21,-15.700000000000003,53.479999999999976,12.004985075655034,38.45,67.32,26.440416666666664,26.287334909926393,2.74,108.04,48.482781798221474
2018-06-27 09:30:00,60.12,28.19,0.0,0.03,90.54,100.0,34200,Weekday,Wednesday,Medium_Load,9,27,6,2,0,0.7071067811865476,-0.7071067811865475,0.49999999999999994,-0.8660254037844387,41.04,56.74,67.32,55.15,19.08,54.12749999999997,10.947369166457305,41.04,67.32,26.31364583333333,26.18602926511031,2.74,108.04,45.50566907893288
2018-06-27 09:45:00,44.17,16.02,0.0,0.02,94.01,100.0,35100,Weekday,Wednesday,Medium_Load,9,27,6,2,0,0.7071067811865476,-0.7071067811865475,0.49999999999999994,-0.8660254037844387,60.12,41.04,51.41,46.19,-15.949999999999996,52.32749999999997,8.335519879809555,41.04,60.12,26.365416666666672,26.248478488903395,2.74,108.04,51.351401447359734
2018-06-27 10:00:00,55.48,21.74,0.0,0.03,93.11,100.0,36000,Weekday,Wednesday,Medium_Load,10,27,6,2,0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,44.17,60.12,56.74,45.94,11.309999999999995,50.51749999999997,9.328116548015842,41.04,60.12,26.344375,26.233224366399618,2.74,108.04,48.478840868415844
2018-06-27 10:15:00,48.67,17.89,0.0,0.02,93.86,100.0,36900,Weekday,Wednesday,Maximum_Load,10,27,6,2,0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,55.48,44.17,41.04,52.63,-6.809999999999995,50.20249999999997,9.06552581670622,41.04,60.12,26.443749999999998,26.326141470728487,2.74,108.04,51.279304521049504
2018-06-27 10:30:00,59.72,26.78,0.0,0.03,91.25,100.0,37800,Weekday,Wednesday,Maximum_Load,10,27,6,2,0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,48.67,55.48,60.12,42.12,11.049999999999997,52.10999999999997,7.080353098542018,44.17,60.12,26.4025,26.28775320222367,2.74,108.04,50.23558271262971
2018-06-27 10:45:00,38.02,8.78,0.0,0.02,97.44,100.0,38700,Weekday,Wednesday,Maximum_Load,10,27,6,2,0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,59.72,48.67,44.17,44.78,-21.699999999999996,52.00999999999997,6.93075753435608,44.17,59.72,26.585833333333337,26.459334505162985,2.74,108.04,54.02934962757783
2018-06-27 11:00:00,40.14,12.56,0.0,0.02,95.44,100.0,39600,Weekday,Wednesday,Maximum_Load,11,27,6,2,0,0.258819045102521,-0.9659258262890682,0.49999999999999994,-0.8660254037844387,38.02,59.72,55.48,47.2,2.1199999999999974,50.472499999999975,9.467577567679792,38.02,59.72,26.515416666666667,26.41936944610512,2.74,108.04,47.625609776546696
2018-06-27 11:15:00,57.96,39.56,0.0,0.03,82.59,100.0,40500,Weekday,Wednesday,Maximum_Load,11,27,6,2,0,0.258819045102521,-0.9659258262890682,0.49999999999999994,-0.8660254037844387,40.14,38.02,48.67,48.85,17.82,46.637499999999974,9.861738775018347,38.02,59.72,26.441875,26.37096706258148,2.74,108.04,44.63136586592802
2018-06-27 11:30:00,56.27,41.22,0.0,0.03,80.67,100.0,41400,Weekday,Wednesday,Maximum_Load,11,27,6,2,0,0.258819045102521,-0.9659258262890682,0.49999999999999994,-0.8660254037844387,57.96,40.14,59.72,54.36,-1.6899999999999977,48.95999999999997,11.463763198300125,38.02,59.72,26.536770833333335,26.468661608729374,2.74,108.04,49.96281951955681
2018-06-27 11:45:00,50.51,39.49,0.0,0.02,78.78,100.0,42300,Weekday,Wednesday,Maximum_Load,11,27,6,2,0,0.258819045102521,-0.9659258262890682,0.49999999999999994,-0.8660254037844387,56.27,57.96,38.02,46.15,-5.760000000000005,48.097499999999975,10.471174321283184,38.02,57.96,26.55666666666667,26.490504621235274,2.74,108.04,52.48569171173409
2018-06-27 12:00:00,57.1,42.34,0.0,0.03,80.33,100.0,43200,Weekday,Wednesday,Maximum_Load,12,27,6,2,0,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,50.51,56.27,40.14,42.12,6.590000000000003,51.21999999999997,8.045715215775846,40.14,57.96,26.602083333333336,26.528160763775922,2.74,108.04,51.695415027040454
2018-06-27 12:15:00,4.82,0.29,11.16,0.0,99.82,39.65,44100,Weekday,Wednesday,Medium_Load,12,27,6,2,0,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,57.1,50.51,57.96,8.35,-52.28,55.45999999999997,3.371359765243136,50.51,57.96,26.758125000000003,26.66410843348414,2.74,108.04,53.85724901622427
2018-06-27 12:30:00,4.39,0.0,17.06,0.0,100.0,24.92,45000,Weekday,Wednesday,Medium_Load,12,27,6,2,0,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,4.82,57.1,56.27,5.04,-0.4300000000000006,42.17499999999997,25.075172980460852,4.82,57.1,26.721354166666668,26.692180389326982,2.74,108.04,34.24234940973456
2018-06-27 12:45:00,4.5,0.0,16.6,0.0,100.0,26.16,45900,Weekday,Wednesday,Medium_Load,12,27,6,2,0,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,4.39,4.82,50.51,5.18,0.11000000000000032,29.20499999999997,28.5332934189758,4.39,57.1,26.714583333333337,26.697819895881963,2.74,108.04,22.301409645840735
2018-06-27 13:00:00,5.4,0.0,25.16,0.0,100.0,20.98,46800,Weekday,Wednesday,Medium_Load,13,27,6,2,0,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,-0.8660254037844387,4.5,4.39,57.1,5.26,0.9000000000000004,17.702499999999972,26.26563328128034,4.39,57.1,26.7075,26.703683049740928,2.74,108.04,15.180845787504442
2018-06-27 13:15:00,55.01,22.21,4.54,0.03,92.73,99.66,47700,Weekday,Wednesday,Maximum_Load,13,27,6,2,0,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,-0.8660254037844387,5.4,4.5,4.82,27.86,49.61,4.777499999999971,0.45331188678619894,4.39,5.4,26.70895833333333,26.70250323290828,2.74,108.04,11.268507472502664
2018-06-27 13:30:00,57.89,27.72,0.0,0.03,90.19,100.0,48600,Weekday,Wednesday,Maximum_Load,13,27,6,2,0,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,-0.8660254037844387,55.01,5.4,4.39,46.01,2.8800000000000026,17.32499999999997,25.127406684071104,4.39,55.01,26.991770833333334,26.858144937107777,2.74,108.04,28.7651044835016
2018-06-27 13:45:00,88.13,30.35,0.0,0.04,94.55,100.0,49500,Weekday,Wednesday,Maximum_Load,13,27,6,2,0,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,-0.8660254037844387,57.89,55.01,4.5,57.06,30.239999999999995,30.69999999999997,29.75904456351661,4.5,57.89,27.11552083333333,26.973814314501656,2.74,108.04,40.41506269010096
2018-06-27 14:00:00,67.21,32.62,0.0,0.03,89.96,100.0,50400,Weekday,Wednesday,Maximum_Load,14,27,6,2,0,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,-0.8660254037844387,88.13,57.89,5.4,58.64,-20.92,51.60749999999997,34.25430812321326,5.4,88.13,27.439166666666665,27.517797443478653,2.74,108.04,59.50103761406058
2018-06-27 14:15:00,55.94,29.41,0.0,0.03,88.51,100.0,51300,Weekday,Wednesday,Maximum_Load,14,27,6,2,0,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,-0.8660254037844387,67.21,88.13,55.01,52.81,-11.269999999999996,67.05999999999997,14.980640840766226,55.01,88.13,27.5284375,27.633738697016177,2.74,108.04,62.584622568436345
